# Exported with SCiLS Lab Version 9.00.12376
# Export time: 2022-10-01 23:55:52
# Generated from file: Y:\Ellin\2020\Comp Project\SCiLS Files\04-17-2019_MB_Imaging_raw_data.slx
# Object Full Name: PCA_04-17-2019_MB_Imaging_raw_data
# Object ID: f523de61-e6db-4078-9bca-0461dc8e5cd8
# Object type: PCA
# Object creation time: 2021-03-17 17:47:10
#
Spot index;Coefficient 1;Coefficient 2;Coefficient 3;Coefficient 4;Coefficient 5
4978;117080591.153106;4102070.33458064;20742853.2942516;-2194509.64128007;10606781.9547488
4979;85810740.0799865;1911945.2698783;18340176.5808099;-4901304.51982853;5992591.49105974
4980;78038773.3819176;-3305036.02035509;19803764.3102177;1680430.71331276;-981914.200168093
4981;69151825.4217727;944634.875237923;28729254.3901496;1656091.98467729;-4325965.50856242
4982;70561694.769434;3235165.69380081;25536840.4946901;5735189.77591235;-1570381.98747924
4983;71579201.0757239;2791612.10943941;31065087.4075839;1353593.66353663;-5489780.17791575
4984;45783581.6735024;-1790232.34089626;27378193.518144;1981892.88233213;-8024543.15476917
4985;30561545.1315487;-3304229.63602479;12040770.9302146;-9265538.69387338;-2030532.96452175
4986;89194396.9379887;-4241000.38488374;93300.9152649449;-592783.256596943;4938953.7375856
4987;75251003.6836445;-15606004.5426353;-7394535.28421167;2798987.08276791;-4692749.06472081
4988;96498519.0580596;-28671306.3344485;-10837639.2006887;31671646.5654174;769094.408744982
4989;121785835.807311;-10474126.8812414;35695001.923318;38735793.1769854;-19452058.1094778
4990;109336907.661859;-16587787.8508843;23596404.7523207;35066282.8025668;-15478139.8735015
4991;67511153.7570261;-19311745.6808061;3924613.42206246;42948768.5706828;-2760786.30026432
4992;76538521.641015;-22754966.5753971;7135210.54762842;43024189.9220697;-3650139.34144322
4993;124043614.708666;-29073887.8465034;12126251.6387294;60164084.8852358;-4357646.56480106
4994;83661240.9536491;-24393691.8500726;6727245.71828122;52590509.1577612;-165507.646395314
4995;72989477.493927;-19377204.6797706;-2961937.00104445;43137143.8239612;-109547.563340134
4996;128846205.676629;-23811949.4574305;16907028.7295905;42788657.8613283;-10099956.1061003
4997;51401144.8501604;-21179018.6386282;-14313052.0466242;581261.210058962;-9391077.26357814
4998;63091636.8684064;-27111099.3408338;-4282251.20908215;14383770.3685904;-8688895.81686432
4999;112539210.947882;-27686054.5099503;20882418.1241219;41053150.619413;-12550167.1036769
5000;147635036.921388;-30649200.7849154;28600646.8050966;40209727.257886;-19659289.1071153
5001;133960226.853459;-27510416.1516656;3363010.91221254;5332610.02859342;-14191805.5817323
5002;118784330.328619;-15706081.0986499;6204894.82946807;9801730.05109594;-17805004.2054206
5003;122472466.90377;-15604616.932774;10385358.0375953;11729417.0572362;-20238206.3713279
5004;88343431.7166839;-20085824.7436536;-920044.878455036;5330485.32334844;-15668571.8940737
5005;85676123.8485344;-14277902.1755418;8384077.12484328;7525753.59468259;-18867325.7570751
5006;135494446.117713;-27230368.9598603;-1319206.99334751;-2956477.8579727;-6813359.40764599
5007;58533931.4011704;-10580100.0025026;33314996.0531146;62438335.7176675;-6264861.40095896
5008;69365592.0783075;-20378624.3414636;-4311013.85645681;9162994.7969739;-12715814.4381372
5009;-74961020.900263;-8100437.7095043;8786518.64591773;-905897.419929772;-11180251.5073101
5010;-131462659.017673;-10972663.1557249;1893456.94757388;27806429.4854077;-10421013.6059223
5011;-161880995.439197;-16969642.9045234;-24000352.6151635;57236315.6938277;-4067120.23536616
5012;-168100373.353949;-3916295.22578306;-3453773.38333596;4911336.23926107;3968615.69611588
5013;-184047082.736671;-4152313.44102798;-1891097.78765378;441928.464474954;-31831.3433879793
5014;55955648.5967442;-15665081.6798245;-9017646.78165608;215590.01912659;-9327584.70878367
5015;59227975.8173055;-13633395.0119125;-5862215.11021226;4906748.12228559;-9783865.44690753
5016;2701890.04795932;-8744671.93665937;-4112540.80371956;-3581211.16775232;-8647371.62170647
5017;-48132683.2371237;-7959347.21318286;-2580990.46732049;-6406492.44658713;-8805541.71252689
5018;-183617049.452895;-4365738.09762148;1853634.06915771;-4324673.24527423;-132907.636146395
5019;-167462676.868668;-4167136.19090254;8517343.07063892;-6530450.45431853;-1749970.78459748
5020;-178084112.224752;-3110162.98393004;3409518.09486978;-5792039.18706015;-1945780.54389556
5021;-66162679.9355137;-2412634.91734628;17670777.4907633;-4579663.51600905;-12112971.7236346
5022;-67041925.3384291;-3372406.10500269;14061614.6567106;-3495920.48098902;-10938097.8540725
5023;9706863.56406202;-7319267.2535058;17585417.0604064;-5003737.00891704;-11036126.5443203
5024;-14024975.423839;-7698305.38623354;9387761.30564461;-4601880.78968622;-6977222.43764725
5025;6441221.87113782;-8561942.29562859;11848445.0629548;-4197566.28904638;-4804845.053517
5026;32131567.5490642;-8882711.49937958;8093390.4444982;-1400831.74765372;-2197441.73483421
5027;42226127.05547;-7610118.32879664;9830409.72835062;2353470.75992634;-1486774.74680089
5028;66808212.260851;-5963660.04828209;13883575.1339709;-51126.1905372859;-267906.899049157
5029;53651129.7657854;-4348668.25669893;11574485.8416679;-7066644.65630449;49694.8108423742
5030;66130595.5942574;-1718712.56233485;15866445.7002533;70069.2748127613;813056.779966124
5031;75070925.0673947;-2782972.49875026;22877083.9383701;5874539.2812062;-1573741.41303417
5032;87451435.3604418;-2581011.21396323;16658637.9058325;8205299.04507881;2080345.85278057
5033;77320604.2764838;707437.29668103;12423397.9524042;6447268.10367975;4285334.99435994
5034;72034925.8091138;-2975392.30327134;8344488.4829335;3183675.60641929;7321578.71707087
5035;69782558.8653795;789226.640598477;10236417.0021898;2114807.29619078;8900700.90564464
5036;117563427.347511;-6231048.97950073;13072967.531164;-1590600.34510101;3786869.47139405
5037;99358155.7117829;-10769441.6701884;2244015.81787608;-3505941.24769009;3863631.55154274
5038;72926705.208541;-13347008.955136;-2084829.91968168;226449.080984189;5755609.41509986
5039;88418113.8324608;-16791859.1085352;-1357982.71804297;-6611556.46833916;2754355.3880676
5040;159891326.966036;-13757872.8237489;15157220.113257;-9347760.58278557;-416860.854047122
5041;141361909.639045;-10729861.6846837;10626087.2458778;-3331124.64774887;9312572.25485576
5042;-73511538.6896237;-12728333.4831205;-10899782.1285103;-9760885.56763778;10672601.5285426
5043;-153057176.329959;1677893.44971868;-20459263.885285;3980956.4714718;15379865.1702492
5044;64204229.1446476;68998261.0293493;-29086608.9908883;6341353.89288784;1480078.40925475
5045;86504017.3751645;55635536.6492002;-29087897.9098934;-5362937.80820627;-9199161.76479419
5046;156163399.530571;50557413.6982801;-10439301.8766749;-19877169.9395671;-15780362.5304154
5047;110154415.60997;57441355.0767002;-26722871.4805149;-7780806.93483808;-10210851.4439271
5048;69698549.6719425;51742831.2333124;-20168059.4735605;-1635315.48346539;181664.173023571
5049;106451647.486194;21022988.8389565;20463581.2784799;26009901.7208903;29846284.6406946
5050;-62458489.2811105;16059448.1466191;23514394.6096406;7221203.69855344;3827763.87026013
5051;48891053.1005794;65453667.7570236;-18499637.0797623;11181865.8576494;-3569332.7946804
5052;74242673.5509374;75735917.4122149;-23995395.3729648;6552234.7211035;-13854388.3424637
5053;92278222.229068;76888343.8656441;-25275214.202508;3884640.07313639;-20178061.4227498
5054;123053798.625934;81369142.9153237;-15062711.3537293;5139754.67415048;-12706751.5821109
5055;82752386.1516482;83327046.6002971;-7928306.57818982;21801721.3042402;1230787.94845227
5056;67444427.7438612;38081724.1101322;25213234.3953391;29332232.5695132;34439031.3776788
5057;-79210341.1807258;14872869.6898637;18158771.4297181;800872.238204787;3744565.3414364
5058;-44415994.7696984;17903219.9383356;24966267.1366978;9216721.04853959;10886212.7656254
5059;32594407.534115;22213694.9694416;23115456.551;22744142.9188819;32964856.531299
5060;47841784.1281165;25654158.5657112;24423785.2699727;26428594.6049831;25112205.1470952
5061;103801293.187789;113745243.161425;-6730410.04447249;31554349.8275;-9034993.01023317
5062;63330392.7038989;67758414.6681285;-33943394.3388356;2471195.09071723;-2708186.90688143
5063;85418260.737823;44045117.7909135;-15356689.3579354;-3207799.89092939;-15253717.3542586
5064;120777051.037042;61421440.5218696;-22470474.5652648;-362535.047862214;-13526163.8054071
5065;10222975.6879596;10968491.73836;18572466.1694852;-4911592.12971419;-18316832.7946221
5066;-64125125.4726618;12908831.670234;31343806.4547161;-5931573.74550405;-8988916.03419698
5067;-81220390.678301;12766608.3313948;28865426.2155163;-4442961.10815811;-4950356.32378205
5068;-89023554.9474413;10342539.553386;24781770.4242166;-3011458.30301574;-5180339.28178937
5069;-60677319.9328518;6320830.60818731;27845662.4556914;-4991479.99196426;-8695926.50937619
5070;-11101349.1633042;-9621249.00680201;9120990.63968471;2422535.82314935;-10378423.8575359
5071;117054392.10133;-2292134.85388781;17335361.1889321;185883.204106582;3441383.11112386
5072;89184434.4400854;-16519039.7849043;-2666687.10668523;-4699642.60972381;2684884.55647975
5073;171880005.160523;-11803482.3573885;19475236.0370617;-2206631.62584728;1706129.56784923
5074;106892674.368743;453558.99085959;20057628.910027;-2041811.56043249;8347942.95166575
5075;85091472.4267319;9776485.28171108;25427041.962531;-2193570.09366652;9894456.1452855
5076;121360984.874447;15714437.4125762;39093747.7691277;-2975766.88675589;4985569.90083822
5077;84302380.2342299;9856361.24800196;27884674.0338405;1443225.60271392;7580797.61793974
5078;110600830.689989;13584721.6144096;42628400.2746817;1516640.3224857;2100383.33938104
5079;134052335.166211;13310683.8113062;47566031.6154277;5181141.32463259;-545436.47192305
5080;87930606.3700084;2967560.93119151;33388780.0114197;-3628288.09996534;-4712650.45357246
5081;-25692622.2670016;-2651049.51334867;14091525.7613841;-7516635.34753495;-4866535.17068967
5082;65601484.3306255;-5226681.01667651;3750650.4703298;4392626.12902804;2890389.85104031
5083;59280709.8996263;-16729331.2532332;-14608650.7981627;-1059785.46739242;-1006734.93840562
5084;89590409.8790923;-25774309.2185088;-16737542.8139208;12907837.3984161;-4690051.46594098
5085;116968838.51335;-23889081.1444265;5930377.88696759;57295919.4002809;-7151820.75281249
5086;129618046.691267;-16738853.5126207;21452327.2284914;46916225.3713952;-6131333.74147553
5087;95196666.8806634;-21389934.6471291;-12147805.5988018;-3467866.42248774;-13559206.2696622
5088;102902419.607588;-24636001.6997389;-10054626.646062;2216997.74735601;-9144296.26799578
5089;97116254.916573;-26139043.0390986;-14312590.7497326;450720.936699194;-8559518.4337568
5090;108378165.141121;-25895326.0594916;-9980155.32207838;-59961.7914076049;-11175606.6703974
5091;88339239.8226103;-25409143.9337253;-14131705.6931106;-1585687.34494297;-9458321.8171887
5092;109941527.688502;-24538662.3564961;6850548.13875289;16961603.8941685;-17296161.7365555
5093;92175632.6578888;-30404762.7656955;1868372.84175719;22543988.8888986;-7205961.88363586
5094;130055282.435541;-29560319.4666635;4800544.87595793;14860292.6887517;-16288842.5058434
5095;148987169.27221;-23282051.2848651;7552226.69890963;11502213.2065436;-18145509.6469158
5096;117522067.421583;-14435684.5976796;-105776.444527302;1056128.65373464;-17371416.1244195
5097;87058563.1827516;-23149479.3133549;-9070839.70191014;759607.289346366;-15589672.4814089
5098;97363983.1260706;-17997255.7653973;-7937588.96313033;5360973.86316677;-12584587.5421027
5099;83496158.2798901;-21559921.6360834;-3541631.4189202;6488862.33764999;-14809127.3619403
5100;62731050.2429214;-20126603.5255313;-5014482.98324199;4729365.1865475;-13934973.2316756
5101;103456337.386311;-23804923.1885981;-1301746.26172377;-818682.943275273;-13145099.5542797
5102;106236164.002457;-22877953.9790353;37671154.833434;56705904.4577787;-9966687.72281983
5103;84952693.8956539;-10281615.0519924;14535167.2657116;25751511.6795673;-14772883.299743
5104;32735338.4616821;-16720620.0158052;-2811714.89607274;4347457.44264837;-13745078.4787705
5105;-147623279.034481;-4218526.87574412;5913580.28398209;700628.055151797;-4690418.16801226
5106;-158566555.207833;-16037813.721438;-19963814.0683331;44598321.1266113;-5232021.85592072
5107;-183742681.062746;-13535396.5197747;-17952377.9257022;42323497.4706423;-1095723.72933816
5108;-156275419.350663;-3515451.96031408;7349670.72083594;-1388191.89505608;-3987636.2001944
5109;-48349933.1503522;-9971304.9877083;1531216.13692503;-7951218.56374331;-9788928.24782988
5110;-12449641.2386514;-11393415.4532577;1065387.67472444;-6556515.66041602;-9707427.81804154
5111;85192127.7490191;-10209078.4076485;988203.602763451;5593849.91844751;-13160855.5216906
5112;-35271732.0525815;-7953701.96946413;1494322.5081114;-4954403.34796341;-8483398.04708442
5113;-168965275.403577;-3812162.95460776;7407814.01862953;-2769302.24834741;-3384173.57040698
5114;-185574175.414755;-4831760.0208747;668051.428052159;-5188524.24395097;-512144.740024326
5115;-179316570.065795;-3817444.46423159;1841358.14955917;-4283959.13034819;-1864540.50027986
5116;-68657702.3097487;-253038.678712118;21637434.6413401;-2784419.02836778;-12538490.3068068
5117;-86954693.2527765;-3243834.19517958;10769545.1899703;-7268299.68194432;-9643423.513848
5118;-36451154.5741998;-5276829.28030068;13377060.8004925;-11944103.7802069;-10495994.6380014
5119;248999.878512397;-7545483.15539821;12098279.8302252;-5777550.10666313;-7974779.7231901
5120;-6267577.76391692;-7434985.52733582;9959186.81867894;-5653743.80267771;-4696475.47252475
5121;10803446.2131252;-8281902.2455039;7155205.50828506;-4558978.01028144;-4069668.99543193
5122;69984365.9908178;-8124466.20084061;17395278.5839518;1673342.59696032;-6024517.1770958
5123;46350174.382351;-4744720.23718023;15702340.9950357;-3478580.12074347;-2173042.46337512
5124;57975489.7871124;-5137162.16263512;12425491.4421802;-1314241.08192657;157574.273172867
5125;63669438.475138;-1022051.40277348;18231474.9277201;2049105.22602681;619905.738983618
5126;57453475.5083901;-4929831.43949735;11227164.7489805;3513440.34166797;3651106.45681202
5127;72884727.9413895;-3873642.7153978;10585625.2544492;6650727.69979072;3911568.29900134
5128;78006299.7498748;-1882166.87959931;13509587.1766345;5107852.46113063;5116432.80681609
5129;30933109.6440369;-5405073.29260059;1363454.45753806;-2438274.38297529;6691668.88729114
5130;120344065.729778;5250007.61277752;22551694.7300835;10403503.9222382;3227436.50537789
5131;112600430.425896;-2948568.71514976;13168741.5152988;5552323.85041323;5758842.07209369
5132;97372398.4033528;-6622468.61879346;5249678.99029109;-2856745.99200921;6426842.18528137
5133;105327029.019189;-10936174.2426004;4417971.56319738;-3163578.70391835;3532937.92262803
5134;119445727.707558;-15110223.521904;5792275.33786864;-5360591.88892745;3941066.95193254
5135;101055911.005326;-14303037.2004881;1408287.67360366;-5717460.94430753;7723097.61447358
5136;115191222.872255;-14434542.4633511;1084692.23614089;-7433122.16252458;8930214.41194305
5137;-34266178.9788925;-11991243.181511;-7523082.82891483;-16302273.1162038;11462825.0486966
5138;111301675.135261;33793053.5320173;4954756.54867506;19965452.6072699;23819137.7338399
5139;90772515.725123;53119785.088757;-16693921.319286;-701225.516032811;46045.1089220222
5140;131636574.91081;50821214.2908382;-19707322.40397;-15583532.5974332;-13663616.7848792
5141;116330529.916272;52810396.1086477;-22943160.6944487;-14154810.2076722;-16741308.2537214
5142;79305366.8442736;43808463.1863313;-20238995.0652076;-11397031.3407875;-7395480.55631594
5143;86694554.686632;31710112.3392936;7298079.18148718;22682455.7069911;13514750.5078264
5144;-17356215.4394019;9957058.77125596;17752610.4143459;5736088.42908092;11166757.8598565
5145;35744692.179231;47830119.4080326;6639546.87166621;19305806.9316382;13004134.5653543
5146;87902756.0712903;67227857.6426355;-22813402.3570783;-207680.652433004;-9441415.66188375
5147;96256346.9893657;58645343.4610239;-23849728.1887784;-7417015.03803219;-17267564.4346611
5148;80147871.7101693;61514258.8471734;-26393881.507559;-4346086.444392;-17147517.3406399
5149;107383334.828305;79061601.1124221;-25323250.0884157;771979.375264567;-13547305.4507148
5150;60248255.2300957;72762751.9311825;-24807616.360531;9085492.48188009;-2071585.01299094
5151;74340988.1905797;26064835.8333246;13241689.2528025;21221727.4072298;38954858.4392438
5152;-61672563.2314215;14339788.2454174;12410272.5169341;1589234.71084778;13945680.3999271
5153;-91803759.7067185;13018637.8625497;14288867.4404832;689100.580648845;7434716.19811306
5154;48540081.8492237;22991640.3738996;25349258.5826962;17295420.194768;33732881.5660158
5155;30864331.968746;22906957.0129962;21614832.120835;17402037.643089;28581684.699197
5156;31787597.2331515;76859048.100245;1967242.20542494;25838499.8807361;-61670.9502358418
5157;72200342.5587951;61271251.2599524;-24906820.8719575;2802683.34678768;-2454064.2897839
5158;79634627.2313219;38462993.9734729;-13242148.5445753;-8938982.49650173;-14188713.8583796
5159;88501102.4680632;67744243.3889107;-25727040.5288467;4816384.50326456;-12117571.2008417
5160;-9044530.00740534;8516929.73603632;13830478.64413;-5851837.56318077;-13547920.7318828
5161;-49464667.785163;6011269.18876435;28817245.9618456;-9244690.71167544;-12750842.039158
5162;20535397.8721134;-396942.099137216;27256456.164712;-6302710.91450551;-15453556.3149082
5163;79975626.8328851;-11244229.6943443;358620.635227459;1475617.79819381;5085916.68541915
5164;119095967.798309;1183749.28845607;11928078.9063737;-9254592.957582;11697803.9522188
5165;190580734.086913;12109245.5758992;42248109.4338261;-6779760.87048953;6119240.75226084
5166;112506050.584146;-16030842.6722622;3709533.99025098;2217712.82817154;3802819.37653303
5167;139191283.883686;9455916.98154203;33463028.8917869;-87746.0622852225;8329043.90242287
5168;123497466.078718;16359614.2709979;43173685.8475234;3547714.42340696;8136682.9585247
5169;70590870.803021;11379192.7946208;29735884.1588655;4066832.5698263;5735011.35836686
5170;104379244.229617;12965123.1852748;43951168.7985393;4178321.05002941;1794285.48182093
5171;106541594.007913;11026042.3035031;45463216.43695;3223507.37501051;-1151930.140963
5172;40224099.5966109;12257080.8195215;21797643.7621651;5550184.48225386;3536129.52396593
5173;65916586.498495;4295501.56792653;24132568.1378747;156756.446872039;-626977.114425764
5174;104228537.034148;4358647.15320274;37054562.9802855;1736571.78693206;-4616507.36457795
5175;-7116328.00118722;-2303206.07303952;11633632.1242851;-6599687.25749311;-11520933.9591482
5176;22783241.6680076;-382592.591590517;9167180.25758036;-11722.7479365348;-3693025.00034935
5177;64023156.6296306;-15946015.0613141;-11568249.8480498;-1095387.88663859;-5746866.9687471
5178;49317956.2920883;-13677937.7977339;-18938046.4632769;684445.007428878;2780239.62504802
5179;96469554.3284708;-22618587.9155088;-16731250.7162018;2982200.49281904;-5706526.26740594
5180;127314831.589303;-17608190.8450211;6633229.29843847;33432900.5144555;-12475077.2462841
5181;98732600.3682894;-22992728.0085058;14047444.742309;61675987.7583864;-6381505.20785827
5182;61484746.9766111;565378.023012498;6586423.06573383;18265633.2572692;-15262682.4343403
5183;114537703.664743;-21928016.8492866;-5433928.0186947;453814.710690473;-15434565.1220765
5184;128192139.676008;-25378943.7002107;-9976065.17026169;-1418089.6965672;-13851277.9999384
5185;97595455.6805066;-24653859.188412;-11684959.3083576;-1214393.69178878;-10048564.6552409
5186;110498499.695455;-23242953.9276816;-5199699.14830424;-306287.687614865;-17710914.9314144
5187;133292188.555197;-22502976.8652465;144232.578288296;3411199.4062901;-21062749.935805
5188;104439973.380786;-25222990.4888523;-8819393.56116407;-1036456.56786868;-17854390.0250048
5189;109039732.650052;-26230192.3889534;-8223356.12439149;-1246900.32098262;-16858659.6354446
5190;106805707.317839;-26767698.9159022;-10055393.5164425;-481581.557876693;-17015210.6886464
5191;117077668.788376;-26718546.5004887;-5895741.23630011;4404900.82984937;-17078353.6625043
5192;88404034.0099908;-26447674.5195637;-9843965.29053765;1917630.39409798;-12975215.390234
5193;109877219.900443;-23829540.0849022;481504.73906976;9434745.81690141;-19996538.4987036
5194;112965840.146101;-19268812.4789866;4436980.2702796;14126851.0487755;-18678018.3844245
5195;95712965.568122;-27521249.3301283;-10229522.5401031;-3872624.91533193;-3151350.49285494
5196;54857784.1688219;-9447574.40563518;34711070.6862331;57862647.2427396;-8704077.65772437
5197;114441831.068011;-21117771.0180468;7190208.64009495;18098101.4532753;-18286614.6971929
5198;-145454949.537832;-5809381.85461496;3183744.7454448;-2719297.41959531;-4885594.89975153
5199;-141223458.763454;-16876598.1792903;-13646905.0048101;46088424.1199425;-9116431.47070306
5200;-165980094.892389;-16935148.2475306;-17581591.3804639;50980410.5970105;-5595110.10883944
5201;-69968332.4444799;-909605.399857515;22528337.2454239;-1836836.11632284;-13622766.5000442
5202;-123310620.955059;-6360930.94881843;983165.175116674;-5693587.2525568;-4936486.15470186
5203;19427548.0118856;-11421994.9929659;-2700244.541347;-210295.864133804;-10782050.3942046
5204;-3680534.20912453;-8751401.32301142;5502109.71131027;-4203283.39792065;-13166063.8808824
5205;-97020105.1196005;-3811547.13485774;6761583.62982893;-6193493.5331085;-7539789.88620364
5206;-181526668.296195;-4564900.86321281;947981.715987355;-4019484.42596192;-1472086.71026764
5207;-160460956.220177;-4190433.77336016;7438851.992751;-7686237.43713435;-2835342.21593443
5208;-162697472.123405;-3864054.5389938;4887290.3355492;-6682520.5799851;-3231761.9153158
5209;-98677711.2445024;-1547783.96559888;13963198.7465831;-3911453.17996524;-8664973.86204119
5210;-80473455.2707547;-3879770.10328426;14599555.6168819;-9562210.06696423;-9820498.17343075
5211;71003384.3162802;-5155412.51205248;34316506.4546984;-5011540.21337554;-14350401.8040214
5212;75408406.7199513;-4370146.81920256;28531503.7800067;-11992531.939715;-11117883.206594
5213;10054519.521492;-6858283.27412499;11855009.0592578;-6139902.97554538;-5727251.78780075
5214;23701585.3189685;-7339689.58036397;13222812.7774982;-5680291.61596346;-5390019.91697629
5215;24643121.3368124;-9126966.03091226;7433463.21821121;-6487180.16499479;-2721771.56238653
5216;30622297.1089907;-4131370.68101978;11387708.1605433;-4088757.31300867;-55287.8591783068
5217;36095054.7187656;-2655773.24362879;18106675.7523401;-778944.057533301;-787520.061648716
5218;49908606.8641965;-3196442.47057465;9142061.52298589;-1185222.39707536;5027490.65848563
5219;77380519.2772753;-1043463.30554166;11624691.3337129;3021820.28937839;6389411.04974925
5220;67368664.5113503;-3063038.07471772;11575890.0758724;-641080.535013221;3594584.51619121
5221;87703626.6275067;3735507.38390781;11108500.9630384;6442025.6767924;9028968.99966956
5222;107890804.707649;-2371244.34644472;20837209.1194696;4993460.10918587;-518571.893174593
5223;83938000.8516824;-5430105.63209884;8977442.5807623;-5979707.05320579;5347392.36670819
5224;85579074.789562;-6820250.9923289;2801919.4583269;-2077742.98923325;8507802.37647723
5225;90053840.1405387;-6616151.93248818;4431010.29046727;724539.969169999;6794941.8562895
5226;72613730.6485324;-14533150.6681759;-4766131.66467325;-177985.741099019;7411865.96040822
5227;77600687.2384471;-15506172.6660956;-1627376.65341531;-3596220.08758028;5139888.67508107
5228;137708275.87809;-10277170.6302833;12635103.5440698;-4253543.91943043;7056038.89395248
5229;99081448.0393292;-12789687.7234139;1025526.3642947;-11115461.253813;11708921.338126
5230;110106013.859669;-11719602.6409988;1288736.44944529;-8736636.86683283;12280600.3881964
5231;-195672313.510063;-8635012.27644042;-21381618.7491724;-569279.588709404;12607090.0441702
5232;-62971103.8924994;21357940.8163642;-35971210.0007919;988103.309787865;5637780.12219338
5233;79632842.7161537;50031335.7859467;-8577190.86630761;4522687.85993601;9595469.8690503
5234;112491733.687759;61399467.0081362;-20559592.9377094;-4895291.06459192;-7245412.31212099
5235;114651302.492367;46474389.4060975;-14984701.1318045;-14318872.3647375;-13788395.8255676
5236;105602272.664593;48196007.006783;-19879175.8116493;-13595651.8131888;-11666930.6455123
5237;100163495.657714;64975581.2121187;-14286460.0722598;1019014.77765426;-8085739.04092928
5238;82384670.2057418;21156404.2647898;12552993.3332127;20183596.0011566;31540499.3196749
5239;-100692746.150228;9690966.22437477;13336928.8091909;-2838427.85430792;1948260.21309933
5240;41035303.6239124;59142752.7911155;5549529.2361877;25435279.5172377;8584264.8197508
5241;96481564.2477414;64639230.312137;-8964473.96656534;2630011.82831829;-8670384.73024188
5242;93211643.1661523;61457480.8494286;-22496516.8513215;-5340635.70308015;-14802185.5885814
5243;82295406.5652707;59203906.2880424;-27393937.4774267;-5481324.40160682;-13347795.5147857
5244;72067542.4690452;64183835.3314762;-29939288.8868824;-1633376.57839165;-6995672.40872278
5245;57266528.9503143;65908748.8010336;-28096496.4759721;3585350.86700019;-2041260.57948999
5246;57207618.6034724;30424422.6297598;7193777.33441007;15879131.0247473;28264457.8641105
5247;46216261.7013045;22056033.4926172;23374381.2211368;15749787.9313237;28559272.0478024
5248;-143727726.901774;6950358.43259612;11712875.1822907;-3132756.15676693;-640967.299365093
5249;16485549.8486844;19547022.9955002;16912896.9696871;11944470.501038;30321077.7279371
5250;73003380.294772;23151666.2388141;24923745.7189653;23956567.0390254;30780745.8875758
5251;61175449.236953;33413018.8255421;215923.961297152;16620708.9514668;17856273.6302415
5252;109107979.529273;67782545.5943776;-6802615.84111312;304558.489342769;-4528289.15432663
5253;116258387.135843;77356997.3579897;-27075902.493965;1915512.35548061;-10089279.1839887
5254;63122715.7393332;38574387.3034133;-20415711.0448281;-889547.83997346;-7739744.12065654
5255;25751106.3315509;-23424686.3314004;-15301591.4564298;17738171.0762232;6955638.89519436
5256;153483422.65731;769488.033121841;20648000.9833527;-11043861.8051307;3532324.30603102
5257;105359354.323601;2713214.80406173;15788409.7298361;-10362718.2548642;13942527.2755843
5258;71590569.1451849;13774113.3808945;16439074.3331305;-1776344.87878495;18801505.9878922
5259;131626865.317458;16262732.2878496;40131632.4991311;-3544461.59861593;13051427.4364486
5260;93394407.2017341;22098825.5718975;36602575.7873999;5033643.546228;16710880.5750272
5261;71449374.4542153;6899745.60433611;24928256.7387895;-1186250.64754;6758735.71211043
5262;72442695.8701382;10446547.4268564;31932386.6200912;5040789.47609307;5051198.01631725
5263;74353548.7057503;8348031.14899192;32894465.4724573;2995176.51940697;1826591.26073969
5264;56726884.3928662;4544619.2159799;26136036.7058887;-1297171.36518966;969207.312543222
5265;56839688.9435391;2721025.35300506;23137748.4423848;-661879.625509821;-526559.507513025
5266;60739129.9514201;3909940.71278304;26145577.3576164;-769398.865666022;-3771355.14030425
5267;24388464.289518;-1072390.27305816;19761473.3670002;-5777234.02212004;-5625900.7073296
5268;45306430.3493097;-4336727.06242258;21486157.2330069;-2640867.29682907;-6773462.5990802
5269;22217430.4363661;-9822129.74155802;4287683.16411837;-10067112.443107;-10691832.1981698
5270;7511272.68054827;-742253.358512913;8394700.12501366;-1197191.40545793;-5561315.36878706
5271;64609630.3027911;-15695380.5663437;-7893717.563166;4496545.0920607;-4197201.3673395
5272;91372940.7091844;-15445942.5893323;-10298671.7952374;761673.423655633;-3733772.95410732
5273;87367207.7322663;-14653612.5538913;-15028140.7179462;2388693.8855171;480921.648733687
5274;80087523.234662;-18326319.7090123;-21096557.5179789;122587.453650654;-1319630.26354896
5275;117674882.672928;-25617491.1082553;-5288399.85814461;25217533.8246734;-9851277.39867074
5276;125972982.985331;-22500744.1900073;16032160.9883033;70688695.7727052;-8506915.22365223
5277;88747486.615491;-18916722.076604;9331406.75776923;57758235.4674463;-6134308.03829172
5278;97037432.2506873;-17922562.7360912;15410211.5297244;41295903.0632789;-12068801.4264503
5279;135120449.283336;-9228565.40741862;32351627.6536322;24824275.2037697;-25578124.3167845
5280;75111398.0252398;-9530919.31303506;3038389.82367389;7183541.01055448;-17366273.4606286
5281;102410889.627799;-22696066.8739635;-7195230.31056333;-2406786.79033669;-19617149.0665598
5282;102079939.679419;-27907495.8560119;-16740852.7779329;-6465366.62476429;-13093713.9893797
5283;124675235.215268;-28440131.9250937;-12262733.0982622;-3903678.38330688;-15059978.6122918
5284;161134582.226831;-27756859.3135543;4313554.81404125;1950725.14252618;-20920473.2517645
5285;127119539.788013;-25744191.4697209;-4097404.56653082;-1112378.05010563;-16637283.2337359
5286;92605189.5319713;-24926712.2661841;-11399690.3902181;3893489.35950262;-13617976.6598802
